1013,Demand judicial cooperation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,19.0,23.0,4.0,8.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Demand intelligence cooperation,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,25.0,19.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,7.0,9.0,7.0,2.0,7.0,1.0,0.0,17.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,4.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,9.0,0.0,14.0,0.0,0.0,1.0,2.0,9.0,1.0,3.0
1031,Demand economic aid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,Demand change in leadership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,14.0,14.0,17.0,5.0,0.0,1.0,1.0,11.0,2.0,2.0,0.0,6.0,1.0,23.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,10.0,54.0,81.0,35.0,15.0,49.0,37.0,22.0,8.0,29.0,41.0,21.0,31.0,51.0,29.0,18.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
1043,Demand rights,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,11.0,11.0,0.0,4.0,0.0,0.0,3.0,23.0,1.0,1.0,1.0,3.0,0.0,20.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,2.0,14.0,4.0,26.0,6.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0
1044,"Demand change in institutions, regime",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,8.0,2.0,10.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,3.0,12.0,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,2.0,24.0,1.0,6.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0
1053,Demand release of persons or property,2.0,1.0,2.0,20.0,8.0,0.0,3.0,0.0,7.0,15.0,16.0,33.0,4.0,11.0,2.0,17.0,15.0,0.0,1.0,0.0,10.0,1.0,9.0,25.0,1.0,39.0,21.0,0.0,3.0,25.0,7.0,3.0,4.0,2.0,7.0,2.0,1.0,2.0,22.0,11.0,20.0,13.0,18.0,0.0,3.0,0.0,0.0,5.0,9.0,4.0,2.0,14.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,13.0,11.0,6.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,4.0,9.0,0.0
1056,Demand de-escalation of military engagement106:[-5.0] Demand withdrawal,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,10.0,1.0,0.0,4.0,4.0,9.0,21.0,30.0,3.0,6.0,5.0,4.0,4.0,13.0,4.0,8.0,0.0,0.0,6.0,6.0,23.0
1121,"Accuse of crime, corruption",4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,2.0,3.0,0.0,8.0,0.0,3.0,2.0,4.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,6.0,13.0,1.0,13.0,4.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0
1122,Accuse of human rights abuses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1123,Accuse of aggression,23.0,18.0,1.0,8.0,9.0,28.0,37.0,18.0,4.0,10.0,10.0,3.0,7.0,44.0,25.0,32.0,49.0,23.0,23.0,57.0,82.0,14.0,25.0,18.0,32.0,34.0,74.0,33.0,48.0,8.0,32.0,57.0,21.0,15.0,18.0,34.0,17.0,8.0,11.0,9.0,13.0,13.0,99.0,40.0,15.0,27.0,33.0,28.0,15.0,21.0,18.0,45.0,17.0,12.0,24.0,15.0,6.0,20.0,21.0,36.0,16.0,36.0,56.0,40.0,55.0,28.0,16.0,77.0,42.0,13.0,33.0,50.0,44.0,32.0,13.0,2.0
1124,Accuse of war crimes,2.0,2.0,23.0,2.0,13.0,5.0,25.0,9.0,24.0,14.0,0.0,1.0,3.0,16.0,39.0,30.0,32.0,23.0,55.0,13.0,19.0,20.0,7.0,9.0,21.0,8.0,31.0,40.0,4.0,4.0,12.0,21.0,18.0,13.0,12.0,27.0,1.0,13.0,4.0,4.0,13.0,15.0,16.0,2.0,24.0,16.0,19.0,18.0,12.0,61.0,23.0,46.0,20.0,33.0,6.0,26.0,15.0,7.0,39.0,26.0,5.0,38.0,69.0,49.0,22.0,47.0,42.0,14.0,36.0,28.0,29.0,36.0,40.0,96.0,38.0,14.0
1125,"Accuse of espionage, treason",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,Reject economic cooperation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,Reject military cooperation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,Reject request for military aid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,Reject request for change in leadership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Reject request for rights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
1241,Refuse to ease administrative sanctions,1.0,0.0,12.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Refuse to release persons or property,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1246,Refuse to de-escalate military engagement,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,3.0,3.0,2.0,0.0,1.0,8.0,20.0,4.0,2.0,2.0,36.0,3.0,9.0,6.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0
1311,Threaten to reduce or stop aid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,"Threaten to boycott, embargo, or sanction",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1313,Threaten to reduce or break relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1383,Threaten unconventional violence ,8.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,9.0,17.0,3.0,3.0,30.0,18.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,40.0,0.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,4.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,9.0,6.0,0.0,10.0,0.0,13.0,0.0,25.0,2.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
1384,Threaten conventional attack  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,3.0,2.0,6.0,4.0,0.0,0.0,7.0,4.0,1.0,0.0,13.0,11.0,0.0,0.0,20.0,2.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,2.0,6.0,1.0,1.0,2.0,26.0,0.0,0.0,2.0,5.0,14.0,9.0,3.0,9.0,1.0,12.0,4.0,5.0,2.0,4.0,5.0,2.0,0.0,0.0,9.0,0.0
1411,Demonstrate for leadership change,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,109.0,51.0,21.0,28.0,9.0,12.0,20.0,40.0,22.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,3.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,Demonstrate for policy change,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,Demonstrate for rights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,"Demonstrate for change in institutions, regime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,Reduce or stop economic assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,Reduce or stop military assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1623,Reduce or stop humanitarian assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1662,"Expel or withdraw inspectors, observers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,Confiscate property,3.0,14.0,4.0,3.0,0.0,0.0,7.0,6.0,3.0,3.0,0.0,2.0,3.0,10.0,9.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,8.0,6.0,18.0,0.0,6.0,0.0,1.0,2.0,1.0,12.0,2.0,38.0,66.0,16.0,7.0,8.0,8.0,10.0,0.0,2.0,1.0,11.0,3.0,1.0,0.0,1.0,14.0,9.0,0.0,0.0,0.0,0.0,39.0,6.0,4.0,13.0,4.0,29.0,12.0,6.0,5.0,0.0,8.0,20.0,28.0,9.0,1.0,4.0,4.0,4.0,6.0,6.0
1712,Destroy property,5.0,1.0,2.0,12.0,0.0,3.0,8.0,13.0,4.0,8.0,7.0,7.0,9.0,3.0,10.0,0.0,20.0,4.0,10.0,12.0,12.0,7.0,27.0,11.0,11.0,9.0,24.0,7.0,22.0,8.0,9.0,5.0,0.0,0.0,3.0,1.0,13.0,5.0,8.0,3.0,1.0,5.0,7.0,12.0,7.0,5.0,5.0,5.0,13.0,1.0,5.0,12.0,2.0,5.0,8.0,19.0,22.0,29.0,7.0,9.0,19.0,39.0,71.0,29.0,63.0,39.0,35.0,31.0,31.0,48.0,24.0,46.0,55.0,9.0,5.0,1.0
1721,Impose restrictions on political freedoms  ,0.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0,1.0,2.0,1.0,2.0,8.0,23.0,5.0,0.0,3.0,21.0,2.0,26.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,15.0,0.0,3.0,0.0,2.0,7.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
1722,Ban political parties or politicians,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1723,Impose curfew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,33.0,0.0,0.0,0.0,2.0,0.0,19.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,109.0,0.0,2.0,2.0,0.0
1724,Impose state of emergency or martial law,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Sexually assault,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,20.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,5.0,3.0,3.0,2.0,2.0,0.0,5.0,4.0
1822,Torture,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,10.0,14.0,4.0,6.0,8.0,3.0,7.0,2.0,19.0,7.0,0.0,3.0,12.0,7.0,1.0,7.0,2.0,16.0,1.0,3.0,4.0,7.0,6.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,16.0,20.0,6.0,7.0,13.0,5.0,3.0,2.0,7.0,5.0,12.0,2.0,12.0,21.0,0.0,0.0,1.0,9.0,3.0,19.0,10.0,7.0,9.0,9.0,13.0,7.0,11.0,7.0,2.0,1.0,14.0,4.0,14.0,0.0,0.0
1823,Kill by physical assault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,23.0,0.0,4.0,1.0,8.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0
